3;arms_factory;1293.00;10.15;1412.00;0.78;0
3;arms_factory;1276.00;10.00;1435.00;3.45;0
3;arms_factory;1276.00;9.98;1423.00;1.29;0
3;arms_factory;1281.00;10.05;1427.00;5.41;0
3;arms_factory;1283.00;10.12;1419.00;5.51;0
3;arms_factory;1276.00;10.10;1432.00;3.35;0
3;industrial_complex;1280.00;10.05;1433.00;6.01;0
3;industrial_complex;1288.00;10.10;1416.00;2.40;0
3;industrial_complex;1285.00;10.12;1417.00;3.96;0
3;industrial_complex;1276.00;10.05;1434.00;1.80;0
3;industrial_complex;1280.00;10.07;1430.00;3.00;0
3;industrial_complex;1283.00;10.20;1413.00;0.84;0
3;air_base;1277.00;10.00;1419.00;2.40;0
3;supply_node;1292.00;10.20;1412.00;0.03;0
3;supply_node;1280.00;10.10;1414.00;4.07;0
3;supply_node;1274.00;10.03;1433.00;5.55;0
3;supply_node;1281.00;10.05;1430.00;2.20;0
3;supply_node;1276.00;10.00;1424.00;6.25;0
3;supply_node;1287.00;10.03;1421.00;1.44;0
3;naval_base;1285.00;9.98;1430.00;-4.12;8342
3;naval_base;1275.00;9.50;1421.00;-1.11;10789
3;naval_base;1287.00;10.00;1425.00;-3.93;8342
3;naval_base;1296.00;10.00;1409.00;1.33;9719
3;naval_base;1272.00;9.98;1435.00;-2.68;10789
3;naval_base;1273.00;9.98;1411.00;-1.29;9105
3;bunker;1286.00;10.10;1419.00;0.41;0
3;bunker;1278.00;10.10;1431.00;3.07;0
3;bunker;1276.00;10.10;1432.00;6.09;0
3;bunker;1292.00;10.00;1419.00;2.47;0
3;bunker;1282.00;10.15;1418.00;5.13;0
3;bunker;1280.00;10.03;1426.00;1.52;0
3;coastal_bunker;1295.00;10.00;1417.00;-3.68;0
3;coastal_bunker;1275.00;9.50;1417.00;-1.74;0
3;coastal_bunker;1271.00;9.95;1434.00;-2.68;0
3;coastal_bunker;1282.00;10.00;1434.00;-4.12;0
3;coastal_bunker;1286.00;10.00;1427.00;-3.93;0
3;coastal_bunker;1274.00;9.50;1425.00;-1.11;0
3;dockyard;1279.00;9.95;1437.00;-2.68;0
3;anti_air_building;1290.00;10.10;1417.00;5.05;0
3;anti_air_building;1293.00;10.15;1412.00;6.25;0
3;anti_air_building;1276.00;10.00;1410.00;4.09;0
3;synthetic_refinery;1279.00;10.05;1422.00;0.47;0
3;fuel_silo;1280.00;10.05;1427.00;2.04;0
3;radar_station;1284.00;10.10;1422.00;6.28;0
3;rocket_site;1283.00;10.00;1427.00;2.54;0
3;nuclear_reactor;1279.00;10.05;1433.00;3.74;0
3;floating_harbor;1294.95;9.50;1428.95;-0.79;5359
4;arms_factory;1266.00;10.40;1387.00;1.29;0
4;arms_factory;1264.00;10.43;1380.00;5.41;0
4;arms_factory;1254.00;10.07;1364.00;5.51;0
4;arms_factory;1265.00;10.25;1391.00;3.35;0
4;arms_factory;1254.00;10.03;1363.00;6.01;0
4;arms_factory;1275.00;10.00;1375.00;2.40;0
4;industrial_complex;1272.00;10.20;1380.00;3.96;0
4;industrial_complex;1270.00;10.20;1398.00;1.80;0
4;industrial_complex;1275.00;10.12;1379.00;3.00;0
4;industrial_complex;1261.00;10.40;1380.00;0.84;0
4;industrial_complex;1255.00;10.40;1385.00;2.40;0
4;industrial_complex;1254.00;10.20;1380.00;5.07;0
4;air_base;1256.00;10.18;1371.00;1.45;0
4;supply_node;1273.00;10.05;1376.00;5.55;0
4;supply_node;1272.00;10.18;1399.00;2.20;0
4;supply_node;1256.00;10.25;1381.00;6.25;0
4;supply_node;1260.00;10.12;1368.00;1.44;0
4;supply_node;1266.00;10.40;1387.00;4.37;0
4;supply_node;1249.00;10.00;1361.00;0.68;0
4;naval_base;1280.00;9.73;1374.00;0.79;10514
4;naval_base;1259.00;9.68;1363.00;0.79;10514
4;naval_base;1250.00;9.50;1359.00;0.00;10540
4;bunker;1260.00;10.20;1375.00;4.02;0
4;bunker;1269.00;10.35;1386.00;0.41;0
4;bunker;1251.00;10.05;1363.00;3.07;0
4;bunker;1262.00;10.03;1366.00;6.09;0
4;bunker;1274.00;10.00;1375.00;2.47;0
4;bunker;1273.00;10.18;1393.00;5.13;0
4;coastal_bunker;1260.00;9.95;1364.00;0.79;0
4;coastal_bunker;1257.00;9.50;1362.00;-4.57;0
4;coastal_bunker;1273.00;9.70;1371.00;0.79;0
4;dockyard;1269.00;10.00;1369.00;0.79;0
4;anti_air_building;1253.00;10.10;1365.00;5.14;0
4;anti_air_building;1278.00;10.07;1376.00;1.52;0
4;anti_air_building;1271.00;10.30;1382.00;4.19;0
4;synthetic_refinery;1270.00;10.10;1376.00;2.03;0
4;fuel_silo;1259.00;10.30;1376.00;5.05;0
4;radar_station;1264.00;10.40;1383.00;2.63;0
4;rocket_site;1262.00;10.20;1375.00;4.09;0
4;nuclear_reactor;1265.00;10.03;1367.00;0.47;0
4;floating_harbor;1249.00;9.50;1352.00;-3.14;5488
5;arms_factory;2133.00;10.20;230.00;5.51;0
5;arms_factory;2145.00;10.05;235.00;3.35;0
5;arms_factory;2130.00;10.15;224.00;6.01;0
5;arms_factory;2138.00;10.15;235.00;2.40;0
5;arms_factory;2127.00;10.03;225.00;3.96;0
5;arms_factory;2137.00;10.48;225.00;1.80;0
5;industrial_complex;2133.00;10.07;234.00;3.00;0
5;industrial_complex;2125.00;10.00;229.00;0.84;0
5;industrial_complex;2141.00;10.40;226.00;2.40;0
5;industrial_complex;2136.00;10.03;236.00;5.07;0
5;industrial_complex;2135.00;10.00;218.00;1.45;0
5;industrial_complex;2140.00;10.40;225.00;4.47;0
5;air_base;2142.00;10.20;230.00;0.85;0
5;supply_node;2140.00;10.15;220.00;6.25;0
5;supply_node;2134.00;10.40;225.00;1.44;0
5;supply_node;2136.00;10.20;233.00;4.37;0
5;supply_node;2144.00;10.15;231.00;0.68;0
5;supply_node;2126.00;10.05;227.00;3.61;0
5;naval_base;2125.00;9.68;223.00;-0.46;10184
5;naval_base;2144.00;10.03;236.00;-4.25;10249
5;naval_base;2145.00;9.73;222.00;0.00;11082
5;naval_base;2128.00;9.50;220.00;-0.67;11082
5;naval_base;2131.00;9.98;235.00;-2.82;9140
5;bunker;2133.00;10.18;231.00;6.09;0
5;bunker;2141.00;10.35;232.00;2.47;0
5;bunker;2128.00;10.07;229.00;5.13;0
5;bunker;2146.00;10.05;230.00;1.52;0
5;bunker;2143.00;10.18;226.00;4.54;0
5;coastal_bunker;2122.00;9.50;224.00;-0.46;0
5;coastal_bunker;2131.00;9.50;219.00;-0.67;0
5;coastal_bunker;2147.00;10.00;234.00;-4.25;0
5;coastal_bunker;2131.00;9.98;235.00;-2.82;0
5;coastal_bunker;2145.00;10.00;223.00;0.00;0
5;dockyard;2132.00;9.73;219.00;-0.67;0
5;anti_air_building;2133.00;10.25;223.00;5.05;0
5;anti_air_building;2140.00;10.20;234.00;6.25;0
5;anti_air_building;2130.00;10.07;232.00;4.09;0
5;synthetic_refinery;2129.00;10.12;225.00;0.47;0
5;fuel_silo;2136.00;10.20;233.00;2.04;0
5;radar_station;2135.00;10.45;228.00;6.28;0
5;rocket_site;2134.00;10.43;226.00;2.54;0
5;nuclear_reactor;2134.00;10.05;235.00;3.74;0
5;floating_harbor;2116.36;9.50;230.21;1.25;7342
6;arms_factory;1211.00;10.05;1371.00;6.01;0
6;arms_factory;1233.00;10.20;1393.00;2.40;0
6;arms_factory;1209.00;10.65;1362.00;3.96;0
6;arms_factory;1231.00;10.40;1381.00;1.80;0
6;arms_factory;1240.00;10.10;1396.00;3.00;0
6;arms_factory;1222.00;10.03;1388.00;0.84;0
6;industrial_complex;1236.00;10.05;1397.00;2.40;0
6;industrial_complex;1207.00;9.98;1375.00;5.07;0
6;industrial_complex;1240.00;10.50;1387.00;1.45;0
6;industrial_complex;1202.00;10.43;1367.00;4.47;0
6;industrial_complex;1234.00;10.35;1386.00;0.85;0
6;industrial_complex;1202.00;10.40;1368.00;3.51;0
6;air_base;1222.00;9.95;1398.00;1.35;0
6;supply_node;1240.00;10.15;1395.00;4.37;0
6;supply_node;1251.00;10.00;1400.00;0.68;0
6;supply_node;1205.00;10.35;1368.00;3.61;0
6;supply_node;1243.00;10.40;1379.00;0.26;0
6;supply_node;1231.00;10.00;1403.00;2.85;0
6;supply_node;1222.00;10.00;1390.00;5.79;0
6;supply_node;1263.00;10.00;1403.00;0.98;0
6;supply_node;1231.00;10.20;1387.00;5.02;0
6;supply_node;1217.00;10.03;1377.00;1.67;0
6;supply_node;1229.00;10.20;1376.00;3.15;0
6;naval_base;1218.00;9.68;1387.00;-2.16;11609
6;naval_base;1269.00;9.90;1407.00;-2.94;9105
6;naval_base;1236.00;9.90;1409.00;-3.82;10907
6;naval_base;1205.00;9.90;1377.00;-3.14;11620
6;naval_base;1216.00;9.98;1383.00;-2.47;11620
6;naval_base;1247.00;9.65;1410.00;-2.76;10907
6;bunker;1250.00;10.00;1404.00;1.52;0
6;bunker;1222.00;10.10;1383.00;4.19;0
6;bunker;1244.00;10.40;1379.00;2.03;0
6;bunker;1236.00;10.00;1402.00;5.05;0
6;bunker;1233.00;10.40;1382.00;6.25;0
6;bunker;1211.00;10.05;1371.00;4.09;0
6;bunker;1222.00;10.05;1387.00;0.47;0
6;bunker;1229.00;10.20;1377.00;2.04;0
6;bunker;1234.00;9.90;1407.00;4.70;0
6;bunker;1268.00;10.00;1405.00;2.54;0
6;coastal_bunker;1215.00;9.68;1383.00;-2.47;0
6;coastal_bunker;1250.00;9.90;1409.00;-3.03;0
6;coastal_bunker;1217.00;9.68;1386.00;-2.16;0
6;coastal_bunker;1226.00;9.90;1404.00;-3.82;0
6;coastal_bunker;1207.00;9.65;1379.00;-3.14;0
6;coastal_bunker;1264.00;9.90;1406.00;-2.94;0
6;dockyard;1231.00;9.65;1408.00;-3.82;0
6;anti_air_building;1225.00;10.07;1392.00;4.25;0
6;anti_air_building;1244.00;10.00;1404.00;0.99;0
6;anti_air_building;1222.00;10.00;1395.00;3.66;0
6;synthetic_refinery;1246.00;10.48;1390.00;0.04;0
6;fuel_silo;1235.00;10.00;1403.00;2.70;0
6;radar_station;1235.00;10.40;1385.00;0.18;0
6;rocket_site;1198.00;10.15;1370.00;0.64;0
6;nuclear_reactor;1224.00;10.20;1376.00;4.76;0
6;floating_harbor;1208.63;9.50;1387.47;0.67;5441
7;arms_factory;1242.00;10.15;1361.00;3.96;0
7;arms_factory;1219.00;10.93;1332.00;1.80;0
7;arms_factory;1220.00;10.60;1305.00;3.00;0
7;arms_factory;1219.00;10.40;1367.00;0.84;0
7;arms_factory;1194.00;11.07;1344.00;2.40;0
7;arms_factory;1240.00;10.20;1365.00;5.07;0
7;industrial_complex;1211.00;11.03;1355.00;1.45;0
7;industrial_complex;1250.00;10.20;1331.00;4.47;0
7;industrial_complex;1231.00;10.40;1368.00;0.85;0
7;industrial_complex;1232.00;10.40;1364.00;3.51;0
7;industrial_complex;1217.00;11.10;1350.00;1.35;0
7;industrial_complex;1237.00;10.20;1360.00;1.46;0
7;air_base;1249.00;10.50;1325.00;5.58;0
7;supply_node;1227.00;10.43;1364.00;3.61;0
7;supply_node;1219.00;10.75;1316.00;0.26;0
7;supply_node;1189.00;11.00;1351.00;2.85;0
7;supply_node;1219.00;10.90;1356.00;5.79;0
7;supply_node;1235.00;10.12;1347.00;0.98;0
7;supply_node;1205.00;11.10;1349.00;5.02;0
7;supply_node;1242.00;10.20;1366.00;1.67;0
7;supply_node;1238.00;10.35;1327.00;3.15;0
7;supply_node;1190.00;10.10;1368.00;0.91;0
7;supply_node;1220.00;11.05;1339.00;2.39;0
7;supply_node;1250.00;10.05;1335.00;5.32;0
7;supply_node;1201.00;10.93;1330.00;1.63;0
7;naval_base;1241.00;9.95;1348.00;-4.39;10540
7;naval_base;1248.00;10.00;1340.00;-3.61;10540
7;naval_base;1182.00;9.68;1369.00;-2.21;11616
7;bunker;1230.00;10.30;1338.00;4.19;0
7;bunker;1243.00;10.20;1367.00;2.03;0
7;bunker;1213.00;10.80;1359.00;5.05;0
7;bunker;1212.00;10.65;1323.00;6.25;0
7;bunker;1251.00;10.10;1333.00;4.09;0
7;bunker;1207.00;10.70;1338.00;0.47;0
7;bunker;1192.00;11.00;1345.00;2.04;0
7;bunker;1222.00;11.00;1342.00;4.70;0
7;bunker;1230.00;10.48;1329.00;2.54;0
7;bunker;1231.00;10.40;1357.00;3.74;0
7;bunker;1187.00;10.15;1367.00;0.48;0
7;bunker;1202.00;11.00;1344.00;3.14;0
7;coastal_bunker;1241.00;10.00;1346.00;-4.39;0
7;coastal_bunker;1249.00;9.95;1339.00;-3.61;0
7;coastal_bunker;1193.00;9.98;1374.00;-2.21;0
7;dockyard;1199.00;9.98;1375.00;-3.85;0
7;anti_air_building;1184.00;10.70;1353.00;4.25;0
7;anti_air_building;1195.00;11.03;1348.00;0.99;0
7;anti_air_building;1208.00;10.90;1340.00;3.66;0
7;synthetic_refinery;1220.00;11.03;1338.00;0.04;0
7;fuel_silo;1222.00;10.90;1333.00;2.70;0
7;radar_station;1219.00;11.10;1339.00;0.18;0
7;rocket_site;1194.00;10.95;1350.00;0.64;0
7;nuclear_reactor;1197.00;11.00;1345.00;4.76;0
7;floating_harbor;1255.13;9.50;1345.26;-0.46;5527
8;arms_factory;1245.00;10.60;1254.00;3.00;0
8;arms_factory;1257.00;10.57;1279.00;0.84;0
8;arms_factory;1241.00;10.50;1245.00;2.40;0
8;arms_factory;1271.00;10.05;1292.00;5.07;0
8;arms_factory;1272.00;10.05;1286.00;1.45;0
8;arms_factory;1249.00;10.45;1296.00;4.47;0
8;industrial_complex;1261.00;10.20;1270.00;0.85;0
8;industrial_complex;1237.00;10.50;1292.00;3.51;0
8;industrial_complex;1240.00;10.40;1271.00;1.35;0
8;industrial_complex;1272.00;10.12;1302.00;1.46;0
8;industrial_complex;1268.00;10.10;1249.00;5.58;0
8;industrial_complex;1252.00;10.53;1316.00;1.96;0
8;air_base;1261.00;10.30;1302.00;6.08;0
8;supply_node;1255.00;10.50;1313.00;2.85;0
8;supply_node;1243.00;10.20;1261.00;5.79;0
8;supply_node;1259.00;10.60;1292.00;0.98;0
8;supply_node;1236.00;10.43;1298.00;5.02;0
8;supply_node;1259.00;10.40;1253.00;1.67;0
8;supply_node;1258.00;10.43;1272.00;3.15;0
8;supply_node;1269.00;10.00;1316.00;0.91;0
8;supply_node;1238.00;10.43;1276.00;2.39;0
8;supply_node;1265.00;10.30;1244.00;5.32;0
8;supply_node;1244.00;10.50;1249.00;1.63;0
8;supply_node;1263.00;10.10;1329.00;4.56;0
8;supply_node;1269.00;10.20;1302.00;1.21;0
8;supply_node;1269.00;10.20;1279.00;3.80;0
8;naval_base;1263.00;9.95;1335.00;-4.33;9684
8;naval_base;1273.00;10.00;1283.00;-4.25;11653
8;naval_base;1274.00;10.00;1310.00;0.90;7765
8;naval_base;1273.00;10.00;1298.00;0.93;11653
8;naval_base;1269.00;9.95;1263.00;0.94;9501
8;naval_base;1268.00;9.98;1260.00;-4.05;9501
8;naval_base;1272.00;10.00;1248.00;-4.12;11681
8;naval_base;1272.00;10.00;1293.00;1.57;11653
8;bunker;1263.00;10.40;1239.00;2.54;0
8;bunker;1238.00;10.62;1311.00;3.74;0
8;bunker;1260.00;10.20;1266.00;0.48;0
8;bunker;1240.00;10.40;1271.00;3.14;0
8;bunker;1269.00;10.03;1327.00;5.81;0
8;bunker;1258.00;10.45;1253.00;2.54;0
8;bunker;1270.00;10.10;1313.00;5.21;0
8;bunker;1258.00;10.60;1291.00;1.59;0
8;bunker;1251.00;10.43;1321.00;4.25;0
8;bunker;1235.00;10.50;1264.00;0.99;0
8;bunker;1269.00;10.00;1271.00;3.66;0
8;bunker;1266.00;10.25;1303.00;0.04;0
8;bunker;1247.00;10.50;1246.00;2.70;0
8;coastal_bunker;1272.00;10.00;1248.00;-4.12;0
8;coastal_bunker;1273.00;10.00;1283.00;-4.25;0
8;coastal_bunker;1272.00;10.00;1295.00;0.93;0
8;coastal_bunker;1268.00;9.98;1262.00;0.94;0
8;coastal_bunker;1267.00;9.95;1333.00;-4.33;0
8;coastal_bunker;1268.00;9.95;1261.00;-4.05;0
8;coastal_bunker;1273.00;9.98;1314.00;-4.17;0
8;coastal_bunker;1272.00;10.00;1293.00;1.57;0
8;dockyard;1272.00;10.00;1295.00;0.93;0
8;anti_air_building;1263.00;10.40;1239.00;5.28;0
8;anti_air_building;1261.00;10.65;1287.00;0.20;0
8;anti_air_building;1272.00;10.15;1305.00;3.22;0
8;synthetic_refinery;1246.00;10.53;1291.00;5.88;0
8;fuel_silo;1260.00;10.20;1263.00;2.26;0
8;radar_station;1248.00;10.68;1287.00;0.72;0
8;rocket_site;1273.00;10.00;1318.00;1.67;0
8;nuclear_reactor;1271.00;10.00;1326.00;5.79;0
8;floating_harbor;1279.26;9.50;1284.13;-1.11;5643
9;arms_factory;1115.00;10.30;1327.00;2.40;0
9;arms_factory;1132.00;10.43;1328.00;5.07;0
9;arms_factory;1160.00;10.00;1358.00;1.45;0
9;arms_factory;1159.00;10.95;1327.00;4.47;0
9;arms_factory;1121.00;10.05;1330.00;0.85;0
9;arms_factory;1122.00;10.07;1347.00;3.51;0
9;industrial_complex;1167.00;10.60;1337.00;1.35;0
9;industrial_complex;1135.00;9.98;1354.00;1.46;0
9;industrial_complex;1126.00;10.30;1327.00;5.58;0
9;industrial_complex;1119.00;10.00;1351.00;1.96;0
9;industrial_complex;1116.00;10.07;1340.00;6.08;0
9;industrial_complex;1137.00;9.98;1350.00;6.18;0
9;air_base;1173.00;10.53;1352.00;4.02;0
9;supply_node;1138.00;10.48;1333.00;0.98;0
9;supply_node;1120.00;10.00;1345.00;5.02;0
9;supply_node;1116.00;10.20;1328.00;1.67;0
9;supply_node;1154.00;10.30;1338.00;3.15;0
9;supply_node;1172.00;10.30;1357.00;0.91;0
9;supply_node;1135.00;10.00;1353.00;2.39;0
9;supply_node;1156.00;10.00;1354.00;5.32;0
9;supply_node;1171.00;10.70;1340.00;1.63;0
9;naval_base;1129.00;9.93;1362.00;-3.14;10402
9;naval_base;1161.00;9.90;1360.00;-2.90;11626
9;naval_base;1168.00;9.98;1363.00;-2.74;11626
9;bunker;1172.00;10.70;1345.00;4.19;0
9;bunker;1162.00;10.48;1340.00;2.03;0
9;bunker;1115.00;10.05;1342.00;5.05;0
9;bunker;1141.00;10.18;1336.00;6.25;0
9;bunker;1113.00;10.18;1328.00;4.09;0
9;bunker;1143.00;9.90;1351.00;0.47;0
9;bunker;1170.00;10.43;1351.00;2.04;0
9;bunker;1161.00;9.95;1359.00;4.70;0
9;coastal_bunker;1153.00;9.90;1355.00;-2.90;0
9;coastal_bunker;1174.00;9.98;1364.00;-2.74;0
9;coastal_bunker;1130.00;9.95;1361.00;-3.14;0
9;dockyard;1177.00;9.98;1365.00;-3.61;0
9;anti_air_building;1127.00;10.10;1347.00;5.81;0
9;anti_air_building;1140.00;10.00;1343.00;2.54;0
9;anti_air_building;1171.00;10.03;1362.00;5.21;0
9;synthetic_refinery;1160.00;10.20;1348.00;1.59;0
9;fuel_silo;1124.00;10.00;1351.00;4.25;0
9;radar_station;1144.00;10.00;1342.00;2.81;0
9;rocket_site;1138.00;10.85;1328.00;3.66;0
9;nuclear_reactor;1178.00;10.65;1352.00;0.04;0
9;floating_harbor;1153.30;9.50;1364.79;0.24;5494
10;arms_factory;1147.00;11.20;1307.00;1.45;0
10;arms_factory;1185.00;11.25;1284.00;4.47;0
10;arms_factory;1194.00;11.50;1284.00;0.85;0
10;arms_factory;1123.00;11.60;1298.00;3.51;0
10;arms_factory;1155.00;11.07;1323.00;1.35;0
10;arms_factory;1177.00;11.03;1257.00;1.46;0
10;industrial_complex;1165.00;10.45;1264.00;5.58;0
10;industrial_complex;1152.00;10.50;1265.00;1.96;0
10;industrial_complex;1161.00;10.40;1265.00;6.08;0
10;industrial_complex;1138.00;10.98;1287.00;6.18;0
10;industrial_complex;1148.00;10.60;1287.00;4.02;0
10;industrial_complex;1136.00;11.10;1314.00;0.41;0
10;air_base;1153.00;10.40;1282.00;3.07;0
10;supply_node;1146.00;11.20;1313.00;1.67;0
10;supply_node;1180.00;11.05;1270.00;3.15;0
10;supply_node;1187.00;11.15;1297.00;0.91;0
10;supply_node;1215.00;10.85;1268.00;2.39;0
10;supply_node;1180.00;11.15;1322.00;5.32;0
10;supply_node;1137.00;10.55;1270.00;1.63;0
10;supply_node;1208.00;11.18;1291.00;4.56;0
10;supply_node;1162.00;10.55;1294.00;1.21;0
10;supply_node;1131.00;11.40;1293.00;3.80;0
10;supply_node;1156.00;10.20;1260.00;0.45;0
10;bunker;1150.00;10.62;1290.00;2.03;0
10;bunker;1134.00;11.30;1299.00;5.05;0
10;bunker;1211.00;11.15;1301.00;6.25;0
10;bunker;1152.00;10.57;1270.00;4.09;0
10;bunker;1127.00;10.98;1270.00;0.47;0
10;bunker;1141.00;11.15;1313.00;2.04;0
10;bunker;1176.00;11.20;1288.00;4.70;0
10;bunker;1191.00;11.57;1268.00;2.54;0
10;bunker;1171.00;11.30;1320.00;3.74;0
10;bunker;1206.00;11.05;1273.00;0.48;0
10;anti_air_building;1192.00;11.50;1288.00;3.14;0
10;anti_air_building;1180.00;11.20;1289.00;5.81;0
10;anti_air_building;1189.00;11.30;1289.00;2.54;0
10;synthetic_refinery;1176.00;10.93;1262.00;5.21;0
10;fuel_silo;1186.00;11.03;1262.00;1.59;0
10;radar_station;1175.00;11.05;1291.00;5.05;0
10;rocket_site;1156.00;10.50;1270.00;0.99;0
10;nuclear_reactor;1155.00;10.50;1271.00;3.66;0
11;arms_factory;1113.00;11.05;1248.00;0.85;0
11;arms_factory;1105.00;11.30;1296.00;3.51;0
11;arms_factory;1083.00;10.90;1250.00;1.35;0
11;arms_factory;1047.00;10.75;1236.00;1.46;0
11;arms_factory;1072.00;11.65;1220.00;5.58;0
11;arms_factory;1068.00;11.12;1255.00;1.96;0
11;industrial_complex;1057.00;10.65;1217.00;6.08;0
11;industrial_complex;1096.00;11.00;1283.00;6.18;0
11;industrial_complex;1107.00;10.55;1277.00;4.02;0
11;industrial_complex;1037.00;10.15;1225.00;0.41;0
11;industrial_complex;1109.00;11.68;1299.00;3.07;0
11;industrial_complex;1105.00;11.05;1254.00;6.09;0
11;air_base;1080.00;11.07;1238.00;2.47;0
11;supply_node;1079.00;11.25;1232.00;0.91;0
11;supply_node;1050.00;10.18;1228.00;2.39;0
11;supply_node;1108.00;11.15;1247.00;5.32;0
11;supply_node;1113.00;10.68;1274.00;1.63;0
